ObjectID,CountyGNIS,GEOIDFIPS,LandAreaSQM,WaterAreaSQM,Name,State,TotalPop,TotalPopMOE,NonHispWhPop,NonHispWhMOE,BlackPop,BlackPopMOE,AmIndop,AmeIndPopMOE,AsianPop,AsianPopMOE,PacIslPop,PacIslPopMOE,OtherPop,OtherPopMOE,TwoMorPop,TwoMorPopMOE,HispPop,HispPopMOE,PCPopNWh,PCPopNWhMOE,PCPopBk,PPCPopBkMOE,PCPopAI,PCPopAIMOEMOE,PCPopAs,PCPopAsMOE,PPCPopPI,PCPopPIMOE,PCPopOr,PCPopOrMOE,PCPopTm,CPopTmMOE,PCPopHL,PCPopHLMOE,ShpArea,ShpLength
1828,933052,35061,2762854204,2760089,Valencia County,New Mexico,76027,0,24784,179,803,100,2877,231,390,113,0,28,77,49,1040,382,46056,0,32.6,0.235442672,1.1,0.131532219,3.8,0.303839425,0.5,0.148631407,0,0.036829021,0.1,0.064450787,1.4,0.502453076,60.6,0,4102889551,316481.6532
1829,974099,36001,1354120788,27124553,Albany County,New York,306968,0,221542,347,35311,892,262,90,20128,445,120,76,740,261,10540,1062,18325,0,72.2,0.113041099,11.5,0.290584035,0.1,0.029319017,6.6,0.144966251,0,0.024758281,0.2,0.085025149,3.4,0.3459644,6,0,2550672357,226024.1578
1830,974100,36003,2666029673,12999275,Allegany County,New York,46688,0,44075,20,665,77,107,37,546,50,15,18,23,20,496,102,761,0,94.4,0.04283756,1.4,0.164924606,0.2,0.079249486,1.2,0.1070939,0,0.038553804,0,0.04283756,1.1,0.218471556,1.6,0,4893833641,285356.0517
1831,974101,36005,108909571,39687923,Bronx County,New York,1435068,0,131140,587,419473,1399,3269,441,51470,1066,437,229,8971,1056,16290,1421,804018,0,9.1,0.040903985,29.2,0.09748667,0.2,0.030730251,3.6,0.074282194,0,0.015957432,0.6,0.073585363,1.1,0.099019698,56,0,222059233.5,85681.62448
1832,974102,36007,1828061552,25111002,Broome County,New York,193188,0,161081,58,9958,418,284,132,8374,365,46,34,77,48,5228,595,8140,0,83.4,0.030022569,5.2,0.216369547,0.1,0.068327225,4.3,0.188935131,0,0.017599437,0,0.024846264,2.7,0.307990144,4.2,0,3374885730,307846.8123
1833,974103,36009,3388424412,36817330,Cattaraugus County,New York,77121,0,69857,32,1091,164,2399,125,610,79,0,28,46,28,1498,244,1620,0,90.6,0.041493238,1.4,0.212652844,3.1,0.162082961,0.8,0.102436431,0,0.036306583,0.1,0.036306583,1.9,0.316385939,2.1,0,6255228040,372953.8248
1834,974104,36011,1791190510,445708165,Cayuga County,New York,77425,0,69753,48,3175,241,88,40,437,83,5,7,68,43,1613,252,2286,0,90.1,0.061995479,4.1,0.31126897,0.1,0.0516629,0.6,0.107200517,0,0.009041007,0.1,0.055537617,2.1,0.325476267,3,0,3553677647,337102.4776
1835,974105,36013,2746047476,1139407865,Chautauqua County,New York,128496,0,112354,80,3018,244,378,116,723,109,62,40,83,67,2270,300,9608,0,87.4,0.062258747,2.3,0.189889179,0.3,0.090275184,0.6,0.084827543,0,0.031129374,0.1,0.052141701,1.8,0.233470303,7.5,0,5123705776,299518.7372
1836,974106,36015,1055038227,8874756,Chemung County,New York,84895,0,73203,83,5011,355,238,129,1135,177,7,12,81,75,2601,399,2619,0,86.2,0.097767831,5.9,0.418163614,0.3,0.151952412,1.3,0.208492844,0,0.014135108,0.1,0.088344425,3.1,0.469992343,3.1,0,1936375225,197861.8121
1837,974107,36017,2314393900,13046917,Chenango County,New York,47909,0,45389,7,420,58,145,75,207,64,0,25,12,17,687,122,1049,0,94.7,0.014611033,0.9,0.121062848,0.3,0.156546787,0.4,0.133586591,0,0.052182262,0,0.035483938,1.4,0.25464944,2.2,0,4283435426,307990.96
1838,974108,36019,2687779168,206603306,Clinton County,New York,80583,0,72468,120,3278,136,221,56,1133,117,15,16,196,132,928,162,2344,0,89.9,0.148914784,4.1,0.168770088,0.3,0.069493566,1.4,0.145191914,0,0.019855304,0.2,0.163806262,1.2,0.201034958,2.9,0,5737885293,331249.8825
1839,974109,36021,1643770776,35071400,Columbia County,New York,60371,0,52129,156,2600,253,34,24,1051,109,0,28,143,112,1535,279,2879,0,86.3,0.258402213,4.3,0.419075384,0.1,0.039754187,1.7,0.180550264,0,0.046379884,0.2,0.185519538,2.5,0.462142419,4.8,0,3066061881,249123.5716
1840,974110,36023,1291815777,7112822,Cortland County,New York,47865,0,44332,26,908,123,107,59,364,112,0,25,29,26,832,175,1293,0,92.6,0.05431944,1.9,0.256972736,0.2,0.123263345,0.8,0.233991434,0,0.052230231,0.1,0.05431944,1.7,0.365611616,2.7,0,2398269511,198293.6694
1841,974111,36025,3735857754,64812298,Delaware County,New York,44995,0,41434,41,690,99,34,21,349,51,2,5,35,40,707,110,1744,0,92.1,0.091121236,1.5,0.220024447,0.1,0.046671852,0.8,0.113345927,0,0.011112346,0.1,0.088898767,1.6,0.244471608,3.9,0,6929820852,383012.6236
1842,974112,36027,2060720815,76913736,Dutchess County,New York,293754,0,209941,355,28787,623,429,161,10332,326,107,63,1043,425,7303,716,35812,0,71.5,0.120849418,9.8,0.212082218,0.1,0.054807764,3.5,0.110977212,0,0.021446516,0.4,0.144678881,2.5,0.243741362,12.2,0,3845329564,296488.1361
1843,974113,36029,2700648539,476891055,Erie County,New York,919355,0,694067,241,119638,1070,4149,333,32623,762,260,56,940,281,17079,1241,50599,0,75.5,0.02621403,13,0.116385944,0.5,0.036221046,3.5,0.082884196,0,0.006091227,0.1,0.030564907,1.9,0.134985941,5.5,0,5070253040,434713.3178
1844,974114,36031,4646744234,316359504,Essex County,New York,37459,0,34447,104,1087,193,93,65,103,59,7,9,112,102,481,151,1129,0,92,0.277636883,2.9,0.515229985,0.2,0.173523052,0.3,0.157505539,0,0.024026269,0.3,0.272297712,1.3,0.403107397,3,0,9631857705,460683.7287
1845,974115,36033,4219644200,176695862,Franklin County,New York,50477,0,41201,28,2839,158,3609,225,274,55,111,149,49,25,605,219,1789,0,81.6,0.055470808,5.6,0.313013848,7.1,0.445747568,0.5,0.108960517,0.2,0.295183945,0.1,0.049527508,1.2,0.433860966,3.5,0,8669779761,440883.6734
1846,974116,36035,1283234678,96916405,Fulton County,New York,53646,0,49727,27,1063,182,153,82,417,80,7,14,0,28,617,219,1662,0,92.7,0.050329941,2,0.339261082,0.3,0.152853894,0.8,0.14912575,0,0.026097006,0,0.052194013,1.2,0.408231741,3.1,0,2591089218,240832.9925
1847,974117,36037,1276705469,6137411,Genesee County,New York,57808,0,52329,21,1166,167,480,110,455,67,0,28,68,74,1404,215,1906,0,90.5,0.036327152,2,0.288887351,0.8,0.190285082,0.8,0.115900913,0,0.048436203,0.1,0.128009964,2.4,0.371920841,3.3,0,2399616172,212597.3901
1848,974118,36039,1676140495,28201061,Greene County,New York,47424,0,40445,14,2584,199,223,110,497,82,3,6,131,101,737,245,2804,0,85.3,0.029520918,5.4,0.419618758,0.5,0.231950067,1,0.172908232,0,0.012651822,0.3,0.212972335,1.6,0.516616059,5.9,0,3115203643,256190.6902
1849,974119,36041,4447989353,234204421,Hamilton County,New York,4515,0,4332,54,36,32,5,7,3,6,2,2,0,12,62,43,75,0,95.9,1.196013289,0.8,0.708748616,0.1,0.15503876,0.1,0.132890365,0,0.044296788,0,0.265780731,1.4,0.952380952,1.7,0,8949652077,452896.5957
1850,974120,36043,3655873433,120354579,Herkimer County,New York,62057,0,58651,66,641,139,130,60,365,76,14,17,57,56,859,181,1340,0,94.5,0.106353836,1,0.223987624,0.2,0.096685305,0.6,0.122468054,0,0.02739417,0.1,0.090239618,1.4,0.291667338,2.2,0,7161071940,538064.7381
1851,974121,36045,3285923214,1524610949,Jefferson County,New York,112842,0,92121,39,6450,323,414,144,1925,204,215,67,45,31,3183,377,8489,0,81.6,0.034561599,5.7,0.286240939,0.4,0.127612059,1.7,0.180783751,0.2,0.059375055,0,0.027472041,2.8,0.334095461,7.5,0,6777951568,582572.4759
1852,974122,36047,179671310,71098973,Kings County,New York,2589974,0,942865,900,776274,1798,3528,462,305094,1621,939,273,11571,1366,56471,2280,493232,0,36.4,0.034749384,30,0.069421546,0.1,0.017838017,11.8,0.062587501,0,0.010540646,0.4,0.052741842,2.2,0.088031772,19,0,375524532.9,89457.32019
1853,974123,36049,3301307122,39612947,Lewis County,New York,26572,0,25470,19,185,57,76,25,141,10,24,29,16,19,199,55,461,0,95.9,0.071503839,0.7,0.214511516,0.3,0.094083998,0.5,0.037633599,0.1,0.109137438,0.1,0.071503839,0.7,0.206984796,1.7,0,6412027455,354237.4393
1854,974124,36051,1636254768,22005357,Livingston County,New York,63591,0,57714,21,1638,133,118,51,824,128,30,51,73,64,866,205,2328,0,90.8,0.033023541,2.6,0.209149093,0.2,0.080200028,1.3,0.201286346,0,0.080200028,0.1,0.100643173,1.4,0.322372663,3.7,0,3074769451,323835.4593
1855,974125,36053,1696048608,16696751,Madison County,New York,71205,0,66285,79,1189,182,334,94,638,95,79,118,63,54,1045,191,1572,0,93.1,0.110947265,1.7,0.255600028,0.5,0.132013201,0.9,0.133417597,0.1,0.1657187,0.1,0.075837371,1.5,0.26823959,2.2,0,3194683283,352365.6457
1856,974126,36055,1701280157,1838466355,Monroe County,New York,743341,0,524588,338,107602,1163,1303,229,26669,601,136,54,1445,458,16422,1241,65176,0,70.6,0.045470383,14.5,0.156455785,0.2,0.030806857,3.6,0.080851184,0,0.007264499,0.2,0.061613714,2.2,0.166948951,8.8,0,3246820133,279796.5395
1857,974127,36057,1044066970,18599188,Montgomery County,New York,49302,0,40068,55,933,136,73,60,339,102,0,25,120,69,819,168,6950,0,81.3,0.11155734,1.9,0.275850878,0.1,0.121698917,0.7,0.206888159,0,0.050707882,0.2,0.139953754,1.7,0.340756967,14.1,0,1981446548,203325.1122
1858,974128,36059,737195890,437275916,Nassau County,New York,1356509,0,813683,743,151233,1328,1681,296,130277,1056,212,104,8088,1279,22054,1636,229281,0,60,0.05477295,11.1,0.097898355,0.1,0.021820718,9.6,0.077846885,0,0.007666739,0.6,0.094286142,1.6,0.120603697,16.9,0,1478808016,187013.4872
1859,974129,36061,58690498,28541727,New York County,New York,1631993,0,765627,766,203590,1783,1922,374,196688,1467,506,152,6016,1009,36104,2443,421540,0,46.9,0.046936476,12.5,0.10925292,0.1,0.022916765,12.1,0.089890091,0,0.009313765,0.4,0.061826246,2.2,0.14969427,25.8,0,148718881,78387.19864
1860,974130,36063,1352887561,1598842375,Niagara County,New York,210820,0,180115,132,14534,516,2063,246,2327,197,52,57,266,157,5099,582,6364,0,85.4,0.062612655,6.9,0.244758562,1,0.116687221,1.1,0.093444645,0,0.027037283,0.1,0.074471113,2.4,0.276064889,3,0,2594709776,266119.7349
1861,974131,36065,3139921947,117357163,Oneida County,New York,229959,0,188592,123,13067,612,472,123,9257,208,70,34,171,125,5054,652,13276,0,82,0.053487796,5.7,0.266134398,0.2,0.053487796,4,0.090450906,0,0.014785244,0.1,0.054357516,2.2,0.283528803,5.8,0,6140770612,423272.5955
1862,974132,36067,2016013104,70527533,Onondaga County,New York,462872,0,355699,267,50189,943,2290,283,17003,457,95,52,819,257,14043,1044,22734,0,76.8,0.057683334,10.8,0.203728028,0.5,0.061140013,3.7,0.098731399,0,0.011234207,0.2,0.055522909,3,0.225548316,4.9,0,3903604281,324223.95
1863,974133,36069,1668081009,47854414,Ontario County,New York,109511,0,98384,116,2358,192,263,111,1501,175,36,46,216,124,1558,278,5195,0,89.8,0.105925432,2.2,0.175324853,0.2,0.101359681,1.4,0.159801298,0,0.042004913,0.2,0.113230634,1.4,0.253855777,4.7,0,3194461070,295610.9203
1864,974134,36071,2103886749,68105750,Orange County,New York,380085,0,244179,316,37989,866,887,205,10167,475,111,33,1670,768,7200,774,77882,0,64.2,0.083139298,10,0.227843772,0.2,0.053935304,2.7,0.124972046,0,0.008682268,0.4,0.202060066,1.9,0.20363866,20.5,0,3863749445,299215.1795
1865,974135,36073,1013366843,1103741897,Orleans County,New York,40904,0,35328,12,2305,155,136,51,228,49,0,25,2,5,893,181,2012,0,86.4,0.029336984,5.6,0.378936045,0.3,0.124682183,0.6,0.119792685,0,0.061118717,0,0.012223743,2.2,0.442499511,4.9,0,1918705146,177492.1591
1866,974136,36075,2464751381,933476015,Oswego County,New York,118339,0,111284,19,1137,163,148,52,780,106,11,18,62,73,1849,201,3068,0,94,0.016055569,1,0.137739883,0.1,0.043941558,0.7,0.089573175,0,0.015210539,0.1,0.061687187,1.6,0.169851021,2.6,0,5006120995,382708.4169
1867,974137,36077,2594487145,36314099,Otsego County,New York,59972,0,54652,75,1094,111,47,28,790,74,6,11,81,52,1091,146,2211,0,91.1,0.125058361,1.8,0.185086374,0.1,0.046688455,1.3,0.123390916,0,0.018341893,0.1,0.08670713,1.8,0.243446942,3.7,0,4863391083,381672.3925
1868,974138,36079,596542964,41243959,Putnam County,New York,98787,0,77760,89,2698,230,91,65,2016,172,23,24,230,146,1182,282,14787,0,78.7,0.090092826,2.7,0.232824157,0.1,0.065798131,2,0.174111978,0,0.024294695,0.2,0.147792726,1.2,0.285462662,15,0,1135400847,147444.3408
1869,974139,36081,281734463,179364919,Queens County,New York,2287388,0,572903,989,393740,2114,5270,554,579731,2320,820,307,42550,2620,50878,2266,641496,0,25,0.04323709,17.2,0.092419826,0.2,0.024219765,25.3,0.101425731,0,0.013421422,1.9,0.114541127,2.2,0.09906496,28,0,572867453.4,150690.333
1870,974140,36083,1689852106,33533280,Rensselaer County,New York,159185,0,132458,127,9519,467,113,60,4260,249,2,4,369,223,4622,499,7842,0,83.2,0.079781386,6,0.29336935,0.1,0.037691994,2.7,0.156421773,0,0.0025128,0.2,0.140088576,2.9,0.313471747,4.9,0,3193785039,241912.9087
1871,974141,36085,148976885,115948458,Richmond County,New York,474893,0,289751,225,44472,765,474,182,43779,529,126,90,1080,346,7635,943,87576,0,61,0.047379094,9.4,0.161088919,0.1,0.038324423,9.2,0.111393514,0,0.018951638,0.2,0.072858518,1.6,0.198571047,18.4,0,266511949.5,102874.8041
1872,974142,36087,449218387,66842906,Rockland County,New York,324422,0,204815,414,36699,463,368,116,18984,510,14,22,1151,488,4944,714,57447,0,63.1,0.127611568,11.3,0.142715352,0.1,0.035755898,5.9,0.157202656,0,0.006781291,0.4,0.150421365,1.5,0.220083718,17.7,0,911070398.3,137073.2123
1873,977309,36089,6939877189,367298360,St. Lawrence County,New York,108913,0,100169,63,2424,112,818,127,1076,104,60,7,145,71,1656,208,2565,0,92,0.057844334,2.2,0.102834372,0.8,0.116606833,1,0.09548906,0.1,0.006427148,0.1,0.065189647,1.5,0.19097812,2.4,0,14358533867,487531.4993
1874,974143,36091,2097879145,87573063,Saratoga County,New York,228502,0,206462,193,3497,259,445,165,6651,324,27,40,327,200,3756,431,7337,0,90.4,0.084463156,1.5,0.113346929,0.2,0.072209434,2.9,0.14179307,0,0.017505317,0.1,0.087526586,1.6,0.188619793,3.2,0,4102135581,334265.8678
1875,974144,36093,529862595,12594061,Schenectady County,New York,154859,0,112420,662,14623,884,335,129,6853,442,84,74,3374,818,6238,929,10932,0,72.6,0.427485648,9.4,0.570841863,0.2,0.083301584,4.4,0.285420931,0.1,0.047785405,2.2,0.528222448,4,0.599900555,7.1,0,1008729716,161190.9741
1876,974145,36095,1610503569,11676951,Schoharie County,New York,31222,0,29089,63,422,51,48,19,275,26,7,10,1,2,382,92,998,0,93.2,0.201780796,1.4,0.163346358,0.2,0.060854526,0.9,0.083274614,0,0.032028698,0,0.00640574,1.2,0.294664019,3.2,0,2994461171,254185.9184
1877,974146,36097,850405405,36246373,Schuyler County,New York,17920,0,17016,14,148,47,14,20,126,21,0,19,16,16,267,48,333,0,95,0.078125,0.8,0.262276786,0.1,0.111607143,0.7,0.1171875,0,0.106026786,0.1,0.089285714,1.5,0.267857143,1.9,0,1626635621,211973.9424
1878,974147,36099,838403628,172828921,Seneca County,New York,34390,0,30611,10,1636,90,143,54,285,34,8,9,18,21,490,108,1199,0,89,0.02907822,4.8,0.261703984,0.4,0.15702239,0.8,0.098865949,0,0.026170398,0.1,0.061064263,1.4,0.31404478,3.5,0,1878230363,221053.6166
1879,974148,36101,3601520291,35040141,Steuben County,New York,96422,0,90220,65,1510,144,103,51,1480,85,3,5,135,58,1383,164,1588,0,93.6,0.067412001,1.6,0.149343511,0.1,0.052892493,1.5,0.088154156,0,0.005185539,0.1,0.060152247,1.4,0.170085665,1.6,0,6645172370,349427.1
1880,974149,36103,2361568402,3784825485,Suffolk County,New York,1483832,0,1002590,1244,107713,1141,2367,394,57564,815,306,116,6388,1444,20327,1459,286577,0,67.6,0.083836984,7.3,0.076895498,0.2,0.026552871,3.9,0.054925355,0,0.007817597,0.4,0.097315599,1.4,0.098326495,19.3,0,5285499094,578611.8032
1881,974150,36105,2507463739,74034521,Sullivan County,New York,75116,0,53719,271,5560,340,173,88,1225,88,0,28,344,270,2086,362,12009,0,71.5,0.360775334,7.4,0.452633261,0.2,0.117152138,1.6,0.117152138,0,0.03727568,0.5,0.35944406,2.8,0.481921295,16,0,4636782425,341044.7893
1882,974151,36107,1343194530,11058001,Tioga County,New York,48686,0,46251,12,300,130,99,71,374,59,0,25,38,47,676,177,948,0,95,0.024647743,0.6,0.267017212,0.2,0.145832478,0.8,0.121184735,0,0.051349464,0.1,0.096536992,1.4,0.363554204,1.9,0,2467060584,264697.6665
1883,974152,36109,1229314959,43787671,Tompkins County,New York,102642,0,79161,148,3575,292,148,43,9851,439,57,55,367,179,4189,489,5294,0,77.1,0.144190487,3.5,0.284483934,0.1,0.041893182,9.6,0.427700162,0.1,0.053584303,0.4,0.174392549,4.1,0.476413164,5.2,0,2339926871,238162.2432
1884,974153,36111,2911757960,94596776,Ulster County,New York,178665,0,141235,311,9846,433,177,80,3327,383,102,149,653,307,5088,611,18237,0,79.1,0.174068788,5.5,0.242353007,0.1,0.044776537,1.9,0.214367671,0.1,0.0833963,0.4,0.171829961,2.8,0.341980802,10.2,0,5428706020,371001.5167
1885,974154,36113,2246082355,166754989,Warren County,New York,64276,0,60271,28,769,183,172,87,633,82,36,56,28,31,721,227,1646,0,93.8,0.043562138,1.2,0.284709689,0.3,0.135353787,1,0.127574834,0.1,0.087124277,0,0.04822951,1.1,0.353164478,2.6,0,4596616730,363124.9038
1886,974155,36115,2152713603,38126958,Washington County,New York,61616,0,56881,48,1718,94,190,52,371,48,7,13,52,40,706,120,1691,0,92.3,0.077901844,2.8,0.152557777,0.3,0.084393664,0.6,0.077901844,0,0.021098416,0.1,0.064918203,1.1,0.194754609,2.7,0,4140030606,412360.0925
1887,974156,36117,1563912968,2018185132,Wayne County,New York,90519,0,81402,35,2459,207,113,61,710,92,105,85,48,33,1690,236,3992,0,89.9,0.038665915,2.7,0.228681271,0.1,0.067389167,0.8,0.101636121,0.1,0.093902938,0.1,0.036456435,1.9,0.260718744,4.4,0,2983007610,242046.4845
1888,974157,36119,1115219580,179756608,Westchester County,New York,968890,0,518150,654,130137,1162,1571,237,57394,633,154,57,5461,979,16989,1078,239034,0,53.5,0.067499923,13.4,0.119931055,0.2,0.024460981,5.9,0.065332494,0,0.005883021,0.6,0.101043462,1.8,0.11126134,24.7,0,2185797142,238092.6294
1889,974158,36121,1535219547,9158065,Wyoming County,New York,40305,0,36239,25,1593,181,189,132,167,38,0,25,0,25,791,144,1326,0,89.9,0.062027044,4,0.449075797,0.5,0.327502791,0.4,0.094281107,0,0.062027044,0,0.062027044,2,0.357275772,3.3,0,2861240091,239398.9784
1890,974159,36123,875801459,97489006,Yates County,New York,25011,0,23688,56,240,65,21,20,163,34,6,10,42,46,295,83,556,0,94.7,0.223901483,1,0.25988565,0.1,0.079964815,0.7,0.135940186,0,0.039982408,0.2,0.183919076,1.2,0.331853984,2.2,0,1799227132,192231.131
1891,1008531,37001,1096718106,27958505,Alamance County,North Carolina,163324,0,104623,92,31676,448,453,119,2546,142,66,20,289,227,3160,509,20511,0,64.1,0.056329749,19.4,0.274301389,0.3,0.072861306,1.6,0.086943744,0,0.012245598,0.2,0.138987534,1.9,0.311650462,12.6,0,1723847472,179799.5371
1892,1008532,37003,673358168,9445988,Alexander County,North Carolina,37213,0,32297,26,2173,150,138,62,389,41,0,26,0,26,473,169,1743,0,86.8,0.069868057,5.8,0.403084943,0.4,0.166608443,1,0.110176551,0,0.069868057,0,0.069868057,1.3,0.45414237,4.7,0,1043342264,145687.9079
1893,1008533,37005,607139719,3676325,Alleghany County,North Carolina,11008,0,9564,19,260,104,42,62,46,47,1,3,0,19,29,34,1066,0,86.9,0.172601744,2.4,0.944767442,0.4,0.563226744,0.4,0.426962209,0,0.027252907,0,0.172601744,0.3,0.308866279,9.7,0,946921700.6,166475.4969
1894,1008534,37007,1376478136,14603213,Anson County,North Carolina,24902,0,11106,8,12016,98,65,42,331,18,8,16,4,8,367,114,1005,0,44.6,0.032125934,48.3,0.393542687,0.3,0.168661152,1.3,0.072283351,0,0.064251867,0,0.032125934,1.5,0.457794555,4,0,2076596789,214476.38
1895,1008535,37009,1100930108,8064800,Ashe County,North Carolina,26863,0,24853,25,197,64,110,44,113,49,26,34,15,25,219,75,1330,0,92.5,0.09306481,0.7,0.238245914,0.4,0.163794066,0.4,0.182407028,0.1,0.126568142,0.1,0.09306481,0.8,0.279194431,5,0,1716733251,197035.1126
1896,1008536,37011,640602134,445285,Avery County,North Carolina,17506,0,15534,11,684,125,231,128,77,39,4,10,2,3,88,55,886,0,88.7,0.062835599,3.9,0.7140409,1.3,0.731177882,0.4,0.222780761,0,0.057123272,0,0.017136982,0.5,0.314177996,5.1,0,983376194.7,163068.3575
1897,1026333,37013,2155109574,338655073,Beaufort County,North Carolina,47168,0,31047,39,11723,191,124,88,52,46,0,26,18,28,546,221,3658,0,65.8,0.082683175,24.9,0.40493555,0.3,0.186567164,0.1,0.097523745,0,0.055122117,0,0.05936228,1.2,0.468537992,7.8,0,3431203197,431808.2859
1898,1026334,37015,1810858586,109088136,Bertie County,North Carolina,19380,0,6696,7,11849,95,111,46,151,7,1,2,3,7,156,104,413,0,34.6,0.036119711,61.1,0.490196078,0.6,0.237358101,0.8,0.036119711,0,0.010319917,0,0.036119711,0.8,0.536635707,2.1,0,2848787695,302742.6028
1899,1026336,37017,2265887723,33010866,Bladen County,North Carolina,33407,0,18290,29,11493,113,841,48,50,52,0,26,7,10,227,127,2499,0,54.7,0.086808154,34.4,0.338252462,2.5,0.143682462,0.1,0.155656,0,0.077828,0,0.029933846,0.7,0.380159847,7.5,0,3402287701,323310.5507
1900,1026340,37019,2199399191,518904287,Brunswick County,North Carolina,131815,0,107968,128,12754,576,872,200,766,149,9,12,101,86,3006,607,6339,0,81.9,0.097105792,9.7,0.436976065,0.7,0.1517278,0.6,0.113037211,0,0.009103668,0.1,0.065242954,2.3,0.460493874,4.8,0,3383025452,322185.9319
1901,1008538,37021,1700318985,8942803,Buncombe County,North Carolina,256886,0,214615,159,15988,502,1038,295,3189,306,354,39,189,115,4624,678,16889,0,83.5,0.06189516,6.2,0.195417423,0.4,0.114836932,1.2,0.119118987,0.1,0.015181832,0.1,0.044766939,1.8,0.263930304,6.6,0,2591711552,295581.4254
1902,1008539,37023,1311146877,20719896,Burke County,North Carolina,89968,0,73375,112,5442,430,371,95,3252,136,114,105,337,345,1579,448,5498,0,81.6,0.124488707,6,0.477947715,0.4,0.1055931,3.6,0.151164859,0.1,0.116708163,0.4,0.383469678,1.8,0.497954828,6.1,0,2026435221,241545.528
1903,1008540,37025,935650180,7005427,Cabarrus County,North Carolina,206615,0,135523,349,36048,520,658,295,7700,372,142,127,701,375,4273,631,21570,0,65.6,0.168913196,17.4,0.251675822,0.3,0.14277763,3.7,0.180045011,0.1,0.06146698,0.3,0.181496987,2.1,0.30539893,10.4,0,1421431367,164276.2691
1904,1008541,37027,1222192494,7038403,Caldwell County,North Carolina,81884,0,71489,77,3726,281,299,100,415,72,36,41,118,92,1313,297,4488,0,87.3,0.094035465,4.6,0.343168385,0.4,0.12212398,0.5,0.087929266,0,0.050070832,0.1,0.112354062,1.6,0.362708221,5.5,0,1879808901,204420.827
1905,1026335,37029,622448680,181112906,Camden County,North Carolina,10551,0,8489,19,1460,38,0,19,189,108,13,21,0,19,92,114,308,0,80.5,0.180077718,13.8,0.360155436,0,0.180077718,1.8,1.023599659,0.1,0.199033267,0,0.180077718,0.9,1.080466307,2.9,0,991220493,236479.133
1906,1026337,37031,1314684783,2131065796,Carteret County,North Carolina,69070,0,59661,50,3667,209,206,80,808,105,40,49,91,68,1631,229,2966,0,86.4,0.072390329,5.3,0.302591574,0.3,0.115824526,1.2,0.15201969,0.1,0.070942522,0.1,0.098450847,2.4,0.331547705,4.3,0,2535785560,550282.8489
1907,1008542,37033,1101694778,8641803,Caswell County,North Carolina,22684,0,13876,23,7421,184,48,53,152,23,22,28,0,23,250,182,915,0,61.2,0.101393052,32.7,0.811144419,0.2,0.23364486,0.7,0.101393052,0.1,0.12343502,0,0.101393052,1.1,0.802327632,4,0,1717006167,165726.0752
1908,1008543,37035,1039550834,37945134,Catawba County,North Carolina,157613,0,119056,107,12697,552,349,91,6786,130,0,29,404,235,3064,542,15257,0,75.5,0.067887801,8.1,0.350224918,0.2,0.057736354,4.3,0.082480506,0,0.018399498,0.3,0.149099376,1.9,0.343880264,9.7,0,1635839974,184623.6557
1909,1008544,37037,1765648430,70626784,Chatham County,North Carolina,71338,0,51146,202,7898,426,63,98,1068,147,48,48,384,314,2024,429,8707,0,71.7,0.283159046,11.1,0.597157195,0.1,0.13737419,1.5,0.206061286,0.1,0.067285318,0.5,0.44015812,2.8,0.601362528,12.2,0,2790621978,275818.198
1910,1008545,37039,1179845619,28813485,Cherokee County,North Carolina,27969,0,25450,57,348,93,427,92,203,23,0,23,68,57,592,142,881,0,91,0.203797061,1.2,0.332510994,1.5,0.328935607,0.7,0.082233902,0,0.082233902,0.2,0.203797061,2.1,0.507704959,3.1,0,1811297758,229428.8255
1911,1025822,37041,447179930,157966162,Chowan County,North Carolina,14097,0,8449,19,4962,113,60,67,0,19,0,19,0,19,106,113,520,0,59.9,0.13478045,35.2,0.801588991,0.4,0.475278428,0,0.13478045,0,0.13478045,0,0.13478045,0.8,0.801588991,3.7,0,718748766.6,156641.4045
1912,1008546,37043,556804505,15017755,Clay County,North Carolina,10946,0,10224,19,228,156,43,75,22,39,17,35,0,19,48,72,364,0,93.4,0.17357939,2.1,1.425178147,0.4,0.685181802,0.2,0.356294537,0.2,0.319751507,0,0.17357939,0.4,0.65777453,3.3,0,855336318.8,167437.5702
1913,1008547,37045,1202311340,10177696,Cleveland County,North Carolina,97282,0,70925,176,20350,286,256,130,1006,76,0,29,187,171,1135,325,3423,0,72.9,0.180917333,20.9,0.293990666,0.3,0.133632121,1,0.078123394,0,0.029810242,0.2,0.175777636,1.2,0.334080303,3.5,0,1825954955,193666.4171
1914,1026339,37047,2429722359,43711694,Columbus County,North Carolina,56068,0,33257,38,16813,283,1904,72,228,64,8,13,84,90,791,333,2983,0,59.3,0.067774845,30,0.504744239,3.4,0.128415495,0.4,0.114147107,0,0.023186131,0.1,0.160519369,1.4,0.593921667,5.3,0,3630415759,356406.5775
1915,1026123,37049,1830014535,172777667,Craven County,North Carolina,102491,0,67517,62,21907,389,587,109,2807,256,112,73,62,54,2030,443,7469,0,65.9,0.060493116,21.4,0.379545521,0.6,0.106350802,2.7,0.249778029,0.1,0.071225766,0.1,0.052687553,2,0.432233074,7.3,0,2868932691,395244.8057
