Date,UID,Province_State,Country_Region,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
2022-05-12,84000027,Minnesota,US,10408971,4239990,3906456,2255884
2022-05-12,84000028,Mississippi,US,3885828,1775931,1544644,577680
2022-05-12,84000029,Missouri,US,8992533,4067978,3447293,1467249
2022-05-12,84000030,Montana,US,1599010,698181,607733,291175
2022-05-12,84000031,Nebraska,US,3226848,1361518,1231862,625119
2022-05-12,84000032,Nevada,US,4923746,2322236,1876622,727622
2022-05-12,84000033,New Hampshire,US,2570605,1202710,960457,438416
2022-05-12,84000034,New Jersey,US,17328417,8042293,6731335,3208688
2022-05-12,84000035,New Mexico,US,3967375,1843261,1494120,744687
2022-05-12,84000036,New York,US,39479347,17569795,14995661,6854947
2022-05-12,84000037,North Carolina,US,16827093,8859290,6440201,1713767
2022-05-12,84000038,North Dakota,US,1109839,500484,424144,182448
2022-05-12,580,Northern Mariana Islands,US,109240,45519,43328,21040
2022-05-12,84000039,Ohio,US,17982093,7439582,6845768,3581506
2022-05-12,84000040,Oklahoma,US,5939150,2817622,2270521,853367
2022-05-12,84000041,Oregon,US,7851017,3290021,2941760,1578222
2022-05-12,84000042,Pennsylvania,US,23158671,10891940,8787666,3760627
2022-05-12,630,Puerto Rico,US,7205301,3036480,2656049,1552776
2022-05-12,84000044,Rhode Island,US,2234138,1047000,876588,471065
2022-05-12,84000045,South Carolina,US,7571929,3488832,2941514,1179861
2022-05-12,84000046,South Dakota,US,1425784,679020,545551,228538
2022-05-12,84000047,Tennessee,US,10009467,4251399,3728311,1645558
2022-05-12,84000048,Texas,US,47032815,21269373,17865393,6840568
2022-05-12,84000049,Utah,US,5244229,2315376,2065141,923882
2022-05-12,84000050,Vermont,US,1417567,584792,507383,307343
2022-05-12,84070021,Veterans Health Administration,US,7449581,3456348,2952911,1152344
2022-05-12,850,Virgin Islands,US,146337,69663,56922,17829
2022-05-12,84000051,Virginia,US,16595742,7328607,6261697,2969780
2022-05-12,84000053,Washington,US,14572650,6161205,5535274,2902407
2022-05-12,84000054,West Virginia,US,2739898,1166423,1033454,474531
2022-05-12,84000055,Wisconsin,US,10344072,4187929,3823041,2154311
2022-05-12,84000056,Wyoming,US,746402,336168,294921,127565
2022-05-13,840,,US,580514653,257707346,220461007,102011446
2022-05-13,84000001,Alabama,US,6309333,3079807,2510739,898250
2022-05-13,84000002,Alaska,US,1152507,510691,457317,199905
2022-05-13,16,American Samoa,US,109971,45305,41670,22963
2022-05-13,84000004,Arizona,US,12230590,5331771,4494479,1897297
2022-05-13,84000005,Arkansas,US,4265281,2016452,1646482,656098
2022-05-13,84000006,California,US,75582187,32511047,28593661,15015263
2022-05-13,84000008,Colorado,US,10807143,4578277,4052172,2112927
2022-05-13,84000009,Connecticut,US,7678275,3416241,2831156,1467212
2022-05-13,84000010,Delaware,US,1829918,811294,675232,309609
2022-05-13,84070024,Department of Defense,US,7492097,4254727,3185626,1870
2022-05-13,84000011,District of Columbia,US,1590580,715893,549407,221148
2022-05-13,84070014,Federal Bureau of Prisons,US,317600,145998,134939,48291
2022-05-13,84000012,Florida,US,37768199,17069344,14417209,5832296
2022-05-13,84000013,Georgia,US,15004890,6954276,5825301,2204840
2022-05-13,316,Guam,US,353335,154060,139697,61907
2022-05-13,84000015,Hawaii,US,2942667,1239531,1109895,571694
2022-05-13,84000016,Idaho,US,2485842,1103039,975628,409978
2022-05-13,84000017,Illinois,US,22886032,9750554,8760011,4533764
2022-05-13,84070023,Indian Health Services,US,2251611,1098077,873082,276646
2022-05-13,84000018,Indiana,US,9584378,4142877,3697372,1706034
2022-05-13,84000019,Iowa,US,5151232,2146471,1957931,1041123
2022-05-13,84000020,Kansas,US,4638623,2174113,1794903,769385
2022-05-13,84000021,Kentucky,US,6557558,2959438,2567956,1140302
2022-05-13,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-05-13,84000022,Louisiana,US,6269644,2839659,2489913,986054
2022-05-13,84000023,Maine,US,2877363,1219905,1072464,602133
2022-05-13,84000024,Maryland,US,12146202,5237891,4582996,2338887
2022-05-13,84000025,Massachusetts,US,14973037,6788815,5458519,2807252
2022-05-13,84000026,Michigan,US,15992798,6698645,6019133,3275402
2022-05-13,84000027,Minnesota,US,10420767,4240781,3907463,2257663
2022-05-13,84000028,Mississippi,US,3888226,1776295,1545007,578168
2022-05-13,84000029,Missouri,US,8999092,4068779,3448237,1468544
2022-05-13,84000030,Montana,US,1601134,698439,607962,291556
2022-05-13,84000031,Nebraska,US,3228840,1361707,1232096,625474
2022-05-13,84000032,Nevada,US,4927396,2322731,1877382,728449
2022-05-13,84000033,New Hampshire,US,2581028,1203875,961601,441816
2022-05-13,84000034,New Jersey,US,17328463,8042809,6731670,3208937
2022-05-13,84000035,New Mexico,US,3973633,1844216,1494796,745566
2022-05-13,84000036,New York,US,39505025,17573281,15000019,6859827
2022-05-13,84000037,North Carolina,US,16839752,8863023,6443951,1716040
2022-05-13,84000038,North Dakota,US,1110437,500565,424243,182551
2022-05-13,580,Northern Mariana Islands,US,109240,45536,43334,21042
2022-05-13,84000039,Ohio,US,18037856,7446059,6874625,3589426
2022-05-13,84000040,Oklahoma,US,5945239,2818658,2271666,854648
2022-05-13,84000041,Oregon,US,7858378,3290652,2942509,1579591
2022-05-13,84000042,Pennsylvania,US,23179385,10895478,8791408,3764129
2022-05-13,630,Puerto Rico,US,7211476,3037053,2656684,1554140
2022-05-13,84000044,Rhode Island,US,2236291,1047415,876943,471545
2022-05-13,84000045,South Carolina,US,7572102,3488987,2941683,1179926
2022-05-13,84000046,South Dakota,US,1427040,679241,545826,228788
2022-05-13,84000047,Tennessee,US,10016257,4252164,3729083,1646695
2022-05-13,84000048,Texas,US,47067110,21277556,17871703,6847667
2022-05-13,84000049,Utah,US,5244415,2315464,2065212,923978
2022-05-13,84000050,Vermont,US,1418979,584973,507556,307576
2022-05-13,84070021,Veterans Health Administration,US,7456232,3457546,2953538,1153504
2022-05-13,850,Virgin Islands,US,146424,69720,56930,17841
2022-05-13,84000051,Virginia,US,16608124,7330149,6263342,2972023
2022-05-13,84000053,Washington,US,14585930,6162337,5536646,2904707
2022-05-13,84000054,West Virginia,US,2741317,1166660,1033756,474834
2022-05-13,84000055,Wisconsin,US,10354795,4188693,3823981,2155848
2022-05-13,84000056,Wyoming,US,746942,336243,294997,127675
2022-05-14,840,,US,580915871,257738565,220502022,102094302
2022-05-14,84000001,Alabama,US,6313176,3080476,2511297,899083
2022-05-14,84000002,Alaska,US,1153223,510769,457403,200018
2022-05-14,16,American Samoa,US,110052,45315,41681,23002
2022-05-14,84000004,Arizona,US,12239803,5333216,4495643,1899094
2022-05-14,84000005,Arkansas,US,4265437,2016511,1646520,656126
2022-05-14,84000006,California,US,75643369,32518071,28598941,15027598
2022-05-14,84000008,Colorado,US,10813996,4579119,4052952,2114292
2022-05-14,84000009,Connecticut,US,7684488,3417076,2831854,1468104
2022-05-14,84000010,Delaware,US,1831812,811528,675488,309996
2022-05-14,84070024,Department of Defense,US,7494936,4256664,3186550,1871
2022-05-14,84000011,District of Columbia,US,1592343,716239,549679,221536
2022-05-14,84070014,Federal Bureau of Prisons,US,319457,146513,135267,48929
2022-05-14,84000012,Florida,US,37794172,17072996,14420444,5837249
2022-05-14,84000013,Georgia,US,15015027,6955760,5826868,2207497
2022-05-14,316,Guam,US,353769,154101,139745,62019
2022-05-14,84000015,Hawaii,US,2944823,1239735,1110089,571973
2022-05-14,84000016,Idaho,US,2487657,1103257,975862,410296
2022-05-14,84000017,Illinois,US,22854087,9718726,8748766,4536532
2022-05-14,84070023,Indian Health Services,US,2253584,1098656,873424,277176
2022-05-14,84000018,Indiana,US,9590339,4143513,3698020,1707312
2022-05-14,84000019,Iowa,US,5155319,2146747,1958289,1041702
2022-05-14,84000020,Kansas,US,4642352,2174608,1795475,770053
2022-05-14,84000021,Kentucky,US,6561789,2960093,2568496,1141143
2022-05-14,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-05-14,84000022,Louisiana,US,6273892,2840171,2490410,986992
2022-05-14,84000023,Maine,US,2881540,1220341,1072797,602781
2022-05-14,84000024,Maryland,US,12160786,5239203,4584266,2341169
2022-05-14,84000025,Massachusetts,US,15002124,6793244,5461831,2811850
2022-05-14,84000026,Michigan,US,16005014,6699741,6020397,3277347
2022-05-14,84000027,Minnesota,US,10432376,4241696,3908370,2259352
2022-05-14,84000028,Mississippi,US,3890525,1776631,1545314,578653
2022-05-14,84000029,Missouri,US,9005278,4069522,3449052,1469669
2022-05-14,84000030,Montana,US,1602547,698568,608106,291754
2022-05-14,84000031,Nebraska,US,3231377,1361915,1232382,625893
2022-05-14,84000032,Nevada,US,4930247,2323233,1877793,728953
2022-05-14,84000033,New Hampshire,US,2581346,1204085,961786,441899
2022-05-14,84000034,New Jersey,US,17353496,8046169,6734804,3214973
2022-05-14,84000035,New Mexico,US,3976913,1844762,1495252,746112
2022-05-14,84000036,New York,US,39530347,17576797,15003991,6864508
2022-05-14,84000037,North Carolina,US,16852111,8866394,6447495,1718175
2022-05-14,84000038,North Dakota,US,1111065,500653,424327,182692
2022-05-14,580,Northern Mariana Islands,US,109323,45541,43338,21067
2022-05-14,84000039,Ohio,US,18049864,7447190,6875651,3591456
2022-05-14,84000040,Oklahoma,US,5945913,2818911,2271932,854730
2022-05-14,84000041,Oregon,US,7865531,3291215,2943095,1580780
2022-05-14,84000042,Pennsylvania,US,23198855,10898913,8794881,3767343
2022-05-14,630,Puerto Rico,US,7211476,3037077,2656694,1554143
2022-05-14,84000044,Rhode Island,US,2238343,1047809,877278,471961
2022-05-14,84000045,South Carolina,US,7572355,3489218,2941841,1179996
2022-05-14,84000046,South Dakota,US,1428499,679522,546138,229039
2022-05-14,84000047,Tennessee,US,10022842,4252887,3729762,1647827
2022-05-14,84000048,Texas,US,47100045,21288085,17875519,6854863
2022-05-14,84000049,Utah,US,5244552,2315565,2065237,924036
2022-05-14,84000050,Vermont,US,1420645,585063,507678,307819
2022-05-14,84070021,Veterans Health Administration,US,7463173,3458897,2954146,1154803
2022-05-14,850,Virgin Islands,US,146514,69740,56948,17869
2022-05-14,84000051,Virginia,US,16621143,7331872,6264974,2974204
2022-05-14,84000053,Washington,US,14598747,6163454,5537819,2906572
2022-05-14,84000054,West Virginia,US,2743477,1166948,1033987,475221
2022-05-14,84000055,Wisconsin,US,10364410,4189427,3824799,2157134
2022-05-14,84000056,Wyoming,US,747349,336306,295058,127752
2022-05-15,840,,US,581376728,257804117,220561439,102177938
2022-05-15,84000001,Alabama,US,6316916,3081121,2511897,899888
2022-05-15,84000002,Alaska,US,1153294,510795,457423,200023
2022-05-15,16,American Samoa,US,110158,45322,41707,23053
2022-05-15,84000004,Arizona,US,12248554,5334370,4496671,1900824
2022-05-15,84000005,Arkansas,US,4270807,2017327,1647234,657142
2022-05-15,84000006,California,US,75717825,32525194,28604955,15042607
2022-05-15,84000008,Colorado,US,10822361,4580054,4053769,2115764
2022-05-15,84000009,Connecticut,US,7691431,3418183,2832798,1469064
2022-05-15,84000010,Delaware,US,1833727,811764,675744,310329
2022-05-15,84070024,Department of Defense,US,7498204,4258861,3187663,1872
2022-05-15,84000011,District of Columbia,US,1593927,716569,550000,221908
2022-05-15,84070014,Federal Bureau of Prisons,US,319458,146514,135267,48929
2022-05-15,84000012,Florida,US,37820283,17076712,14423617,5842397
2022-05-15,84000013,Georgia,US,15025391,6957281,5828383,2210325
2022-05-15,316,Guam,US,353929,154117,139765,62086
2022-05-15,84000015,Hawaii,US,2946914,1239905,1110265,572267
2022-05-15,84000016,Idaho,US,2488069,1103444,976051,410321
2022-05-15,84000017,Illinois,US,22879834,9723353,8752809,4541420
2022-05-15,84070023,Indian Health Services,US,2255286,1099034,873755,277664
2022-05-15,84000018,Indiana,US,9596473,4144251,3698679,1708532
2022-05-15,84000019,Iowa,US,5159485,2147072,1958631,1042314
2022-05-15,84000020,Kansas,US,4647094,2175442,1796262,770957
2022-05-15,84000021,Kentucky,US,6565919,2960604,2568962,1141897
2022-05-15,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-05-15,84000022,Louisiana,US,6278216,2840665,2490918,987782
2022-05-15,84000023,Maine,US,2885156,1220787,1073098,603334
2022-05-15,84000024,Maryland,US,12173137,5240484,4585503,2343064
2022-05-15,84000025,Massachusetts,US,15015831,6795465,5463486,2813997
2022-05-15,84000026,Michigan,US,16017392,6700891,6021620,3279317
2022-05-15,84000027,Minnesota,US,10444044,4242454,3909133,2261015
2022-05-15,84000028,Mississippi,US,3892858,1776976,1545657,579116
2022-05-15,84000029,Missouri,US,9011424,4070308,3449974,1470957
2022-05-15,84000030,Montana,US,1602678,698625,608135,291784
2022-05-15,84000031,Nebraska,US,3231389,1361952,1232409,625903
2022-05-15,84000032,Nevada,US,4932964,2323700,1878136,729477
2022-05-15,84000033,New Hampshire,US,2581649,1204241,961933,441964
2022-05-15,84000034,New Jersey,US,17369220,8048767,6737044,3218652
2022-05-15,84000035,New Mexico,US,3980613,1845425,1495712,746701
2022-05-15,84000036,New York,US,39559335,17580602,15008560,6869600
2022-05-15,84000037,North Carolina,US,16863803,8870551,6451486,1719571
2022-05-15,84000038,North Dakota,US,1111744,500745,424436,182813
2022-05-15,580,Northern Mariana Islands,US,109323,45541,43338,21067
2022-05-15,84000039,Ohio,US,18064137,7448492,6877048,3593732
2022-05-15,84000040,Oklahoma,US,5952681,2820037,2273157,855988
2022-05-15,84000041,Oregon,US,7872829,3291819,2943718,1581906
2022-05-15,84000042,Pennsylvania,US,23218712,10902182,8798369,3770644
2022-05-15,630,Puerto Rico,US,7211481,3037105,2656705,1554148
2022-05-15,84000044,Rhode Island,US,2240354,1048200,877573,472400
2022-05-15,84000045,South Carolina,US,7572668,3489403,2942106,1180043
2022-05-15,84000046,South Dakota,US,1429728,679757,546374,229274
2022-05-15,84000047,Tennessee,US,10029625,4253620,3730497,1648960
2022-05-15,84000048,Texas,US,47133771,21296374,17881393,6861806
2022-05-15,84000049,Utah,US,5244632,2315613,2065259,924052
2022-05-15,84000050,Vermont,US,1422219,585154,507787,308055
2022-05-15,84070021,Veterans Health Administration,US,7469866,3460205,2954784,1155940
2022-05-15,850,Virgin Islands,US,146636,69795,56967,17888
2022-05-15,84000051,Virginia,US,16634518,7333828,6266753,2976249
2022-05-15,84000053,Washington,US,14611269,6164571,5538879,2908292
2022-05-15,84000054,West Virginia,US,2745571,1167142,1034212,475582
2022-05-15,84000055,Wisconsin,US,10374476,4190159,3825601,2158566
2022-05-15,84000056,Wyoming,US,747997,336407,295121,127846
2022-05-16,840,,US,581670838,257846006,220597701,102232228
2022-05-16,84000001,Alabama,US,6317012,3081198,2511927,899895
2022-05-16,84000002,Alaska,US,1153357,510819,457433,200029
2022-05-16,16,American Samoa,US,110158,45323,41707,23053
2022-05-16,84000004,Arizona,US,12258637,5335812,4497859,1902893
2022-05-16,84000005,Arkansas,US,4270905,2017350,1647265,657168
2022-05-16,84000006,California,US,75794574,32533411,28610997,15057798
2022-05-16,84000008,Colorado,US,10822732,4580287,4053917,2115815
2022-05-16,84000009,Connecticut,US,7697582,3418952,2833460,1469965
2022-05-16,84000010,Delaware,US,1833769,811793,675756,310337
2022-05-16,84070024,Department of Defense,US,7501023,4260820,3188555,1874
2022-05-16,84000011,District of Columbia,US,1595232,716810,550189,222187
2022-05-16,84070014,Federal Bureau of Prisons,US,319458,146514,135267,48929
2022-05-16,84000012,Florida,US,37820532,17077235,14423843,5842499
2022-05-16,84000013,Georgia,US,15025473,6957445,5828447,2210346
2022-05-16,316,Guam,US,354314,154169,139825,62214
2022-05-16,84000015,Hawaii,US,2946970,1239979,1110308,572290
2022-05-16,84000016,Idaho,US,2492480,1104051,976732,410992
2022-05-16,84000017,Illinois,US,22907845,9728743,8757727,4546624
2022-05-16,84070023,Indian Health Services,US,2256411,1099303,873983,277907
2022-05-16,84000018,Indiana,US,9602846,4144958,3699295,1709837
2022-05-16,84000019,Iowa,US,5159491,2147144,1958669,1042330
2022-05-16,84000020,Kansas,US,4651245,2175874,1796871,771651
2022-05-16,84000021,Kentucky,US,6570273,2961057,2569418,1142600
2022-05-16,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-05-16,84000022,Louisiana,US,6282702,2841118,2491382,988601
2022-05-16,84000023,Maine,US,2885549,1221032,1073199,603356
2022-05-16,84000024,Maryland,US,12183176,5241359,4586347,2344514
2022-05-16,84000025,Massachusetts,US,15016316,6795737,5463662,2814095
2022-05-16,84000026,Michigan,US,16029093,6701788,6022677,3281045
2022-05-16,84000027,Minnesota,US,10453384,4243028,3909790,2262437
2022-05-16,84000028,Mississippi,US,3892930,1777021,1545688,579136
2022-05-16,84000029,Missouri,US,9011580,4070449,3450073,1471030
2022-05-16,84000030,Montana,US,1602748,698646,608162,291810
2022-05-16,84000031,Nebraska,US,3231403,1361976,1232430,625905
2022-05-16,84000032,Nevada,US,4937056,2324370,1878669,730193
2022-05-16,84000033,New Hampshire,US,2581985,1204363,962069,442022
2022-05-16,84000034,New Jersey,US,17380493,8050363,6738434,3221119
2022-05-16,84000035,New Mexico,US,3984721,1846137,1496258,747342
2022-05-16,84000036,New York,US,39582535,17583603,15012171,6873713
2022-05-16,84000037,North Carolina,US,16875116,8873244,6454302,1721624
2022-05-16,84000038,North Dakota,US,1111806,500776,424454,182828
2022-05-16,580,Northern Mariana Islands,US,109323,45541,43338,21068
2022-05-16,84000039,Ohio,US,18078012,7449545,6878050,3595836
2022-05-16,84000040,Oklahoma,US,5952948,2820168,2273250,856039
2022-05-16,84000041,Oregon,US,7872908,3291879,2943744,1581945
2022-05-16,84000042,Pennsylvania,US,23219763,10902760,8798765,3770759
2022-05-16,630,Puerto Rico,US,7211483,3037119,2656706,1554148
2022-05-16,84000044,Rhode Island,US,2242239,1048398,877744,472714
2022-05-16,84000045,South Carolina,US,7572884,3489587,2942190,1180087
2022-05-16,84000046,South Dakota,US,1429957,679824,546418,229321
2022-05-16,84000047,Tennessee,US,10029684,4253704,3730537,1648976
2022-05-16,84000048,Texas,US,47156696,21300426,17884432,6867092
2022-05-16,84000049,Utah,US,5244696,2315668,2065275,924066
2022-05-16,84000050,Vermont,US,1423875,585259,507902,308318
2022-05-16,84070021,Veterans Health Administration,US,7475886,3461453,2955329,1156924
2022-05-16,850,Virgin Islands,US,146636,69796,56967,17888
2022-05-16,84000051,Virginia,US,16647811,7335425,6268376,2978200
2022-05-16,84000053,Washington,US,14611412,6164756,5538970,2908352
2022-05-16,84000054,West Virginia,US,2745691,1167205,1034259,475610
2022-05-16,84000055,Wisconsin,US,10374879,4190336,3825747,2158664
2022-05-16,84000056,Wyoming,US,748023,336420,295136,127857
2022-05-17,840,,US,581841231,257870633,220618615,102263829
2022-05-17,84000001,Alabama,US,6322387,3081952,2512778,900899
2022-05-17,84000002,Alaska,US,1155005,510970,457595,200342
2022-05-17,16,American Samoa,US,110158,45323,41707,23053
2022-05-17,84000004,Arizona,US,12263915,5336610,4498368,1903966
2022-05-17,84000005,Arkansas,US,4274572,2017927,1647810,657905
2022-05-17,84000006,California,US,75822297,32536494,28613626,15063978
2022-05-17,84000008,Colorado,US,10822871,4580436,4053978,2115828
2022-05-17,84000009,Connecticut,US,7703368,3419835,2834339,1470782
2022-05-17,84000010,Delaware,US,1833769,811810,675766,310341
2022-05-17,84070024,Department of Defense,US,7502469,4261984,3188851,1874
2022-05-17,84000011,District of Columbia,US,1596634,717018,550393,222505
2022-05-17,84070014,Federal Bureau of Prisons,US,319458,146514,135267,48929
2022-05-17,84000012,Florida,US,37820535,17077588,14423956,5842544
2022-05-17,84000013,Georgia,US,15025475,6957565,5828491,2210367
2022-05-17,316,Guam,US,354515,154204,139841,62257
2022-05-17,84000015,Hawaii,US,2946978,1239995,1110317,572295
2022-05-17,84000016,Idaho,US,2493341,1104127,976817,411126
2022-05-17,84000017,Illinois,US,22921026,9730451,8758789,4548884
2022-05-17,84070023,Indian Health Services,US,2256519,1099336,874002,277930
2022-05-17,84000018,Indiana,US,9605551,4145274,3699625,1710390
2022-05-17,84000019,Iowa,US,5159492,2147152,1958674,1042331
2022-05-17,84000020,Kansas,US,4651245,2175888,1796877,771653
2022-05-17,84000021,Kentucky,US,6574780,2961501,2569903,1143306
2022-05-17,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-05-17,84000022,Louisiana,US,6284921,2841386,2491630,989099
2022-05-17,84000023,Maine,US,2885836,1221236,1073277,603369
2022-05-17,84000024,Maryland,US,12190074,5241922,4586931,2345529
2022-05-17,84000025,Massachusetts,US,15016593,6795987,5463807,2814127
2022-05-17,84000026,Michigan,US,16038600,6702521,6023520,3282497
2022-05-17,84000027,Minnesota,US,10453385,4243046,3909798,2262443
2022-05-17,84000028,Mississippi,US,3892931,1777049,1545698,579141
2022-05-17,84000029,Missouri,US,9011581,4070503,3450094,1471040
2022-05-17,84000030,Montana,US,1602755,698655,608167,291812
2022-05-17,84000031,Nebraska,US,3231403,1361987,1232435,625905
2022-05-17,84000032,Nevada,US,4939072,2324676,1878937,730572
2022-05-17,84000033,New Hampshire,US,2582143,1204433,962125,442043
2022-05-17,84000034,New Jersey,US,17387066,8051310,6739283,3222642
2022-05-17,84000035,New Mexico,US,3986504,1846466,1496493,747606
2022-05-17,84000036,New York,US,39592667,17585235,15013822,6875696
2022-05-17,84000037,North Carolina,US,16882513,8875515,6456454,1722793
2022-05-17,84000038,North Dakota,US,1111808,500781,424456,182830
2022-05-17,580,Northern Mariana Islands,US,109368,45546,43341,21089
2022-05-17,84000039,Ohio,US,18085961,7450010,6878599,3597077
2022-05-17,84000040,Oklahoma,US,5953327,2820377,2273425,856069
2022-05-17,84000041,Oregon,US,7885195,3292766,2944561,1583785
2022-05-17,84000042,Pennsylvania,US,23220383,10903129,8799094,3770806
2022-05-17,630,Puerto Rico,US,7211487,3037129,2656709,1554149
2022-05-17,84000044,Rhode Island,US,2243560,1048496,877838,472881
2022-05-17,84000045,South Carolina,US,7572889,3489670,2942218,1180098
2022-05-17,84000046,South Dakota,US,1430008,679857,546433,229327
2022-05-17,84000047,Tennessee,US,10029687,4253756,3730564,1648983
2022-05-17,84000048,Texas,US,47171723,21303465,17886428,6870620
2022-05-17,84000049,Utah,US,5244708,2315700,2065293,924073
2022-05-17,84000050,Vermont,US,1423877,585263,507903,308320
2022-05-17,84070021,Veterans Health Administration,US,7475909,3461459,2955331,1156928
2022-05-17,850,Virgin Islands,US,146636,69796,56967,17889
2022-05-17,84000051,Virginia,US,16659258,7336670,6269702,2980060
2022-05-17,84000053,Washington,US,14611413,6164898,5539013,2908393
2022-05-17,84000054,West Virginia,US,2745693,1167227,1034271,475616
2022-05-17,84000055,Wisconsin,US,10374957,4190376,3825795,2158680
2022-05-17,84000056,Wyoming,US,748031,336436,295142,127859
2022-05-18,840,,US,582348105,257942199,220682023,102360702
2022-05-18,84000001,Alabama,US,6323495,3082225,2513048,901175
2022-05-18,84000002,Alaska,US,1155037,511003,457621,200347
2022-05-18,16,American Samoa,US,110267,45333,41726,23097
2022-05-18,84000004,Arizona,US,12269555,5337642,4499044,1905221
2022-05-18,84000005,Arkansas,US,4274934,2018074,1647918,657992
2022-05-18,84000006,California,US,75853280,32540183,28616528,15070647
2022-05-18,84000008,Colorado,US,10839626,4581783,4055362,2119018
2022-05-18,84000009,Connecticut,US,7706266,3420439,2834779,1471328
2022-05-18,84000010,Delaware,US,1837502,812254,676246,311041
2022-05-18,84070024,Department of Defense,US,7504409,4263579,3189237,1874
2022-05-18,84000011,District of Columbia,US,1596634,717134,550456,222544
2022-05-18,84070014,Federal Bureau of Prisons,US,319466,146515,135267,48936
2022-05-18,84000012,Florida,US,37886654,17085994,14431003,5855653
2022-05-18,84000013,Georgia,US,15053688,6961308,5832430,2218181
2022-05-18,316,Guam,US,354526,154209,139846,62258
2022-05-18,84000015,Hawaii,US,2952794,1240438,1110724,573317
2022-05-18,84000016,Idaho,US,2493998,1104257,976957,411212
2022-05-18,84000017,Illinois,US,22933087,9732985,8760614,4551262
2022-05-18,84070023,Indian Health Services,US,2256955,1099400,874074,278044
2022-05-18,84000018,Indiana,US,9608009,4145672,3699973,1710964
2022-05-18,84000019,Iowa,US,5167193,2147652,1959357,1043360
2022-05-18,84000020,Kansas,US,4653906,2176256,1797334,772166
2022-05-18,84000021,Kentucky,US,6578266,2961965,2570284,1144033
2022-05-18,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-05-18,84000022,Louisiana,US,6284922,2841472,2491674,989129
2022-05-18,84000023,Maine,US,2892110,1221731,1073716,604286
2022-05-18,84000024,Maryland,US,12199469,5242889,4587804,2346947
2022-05-18,84000025,Massachusetts,US,15046711,6800886,5467431,2819006
2022-05-18,84000026,Michigan,US,16043399,6703077,6023998,3283369
2022-05-18,84000027,Minnesota,US,10460262,4243575,3910291,2263457
2022-05-18,84000028,Mississippi,US,3896920,1777592,1546195,579970
2022-05-18,84000029,Missouri,US,9024110,4071809,3451651,1473333
2022-05-18,84000030,Montana,US,1602756,698675,608173,291819
2022-05-18,84000031,Nebraska,US,3231407,1362042,1232458,625917
2022-05-18,84000032,Nevada,US,4941431,2325134,1879272,731005
2022-05-18,84000033,New Hampshire,US,2588744,1205171,962796,443626
2022-05-18,84000034,New Jersey,US,17398861,8053402,6740892,3225366
2022-05-18,84000035,New Mexico,US,3987789,1846702,1496642,747784
2022-05-18,84000036,New York,US,39609034,17588035,15016608,6879113
2022-05-18,84000037,North Carolina,US,16887386,8877454,6458520,1723402
2022-05-18,84000038,North Dakota,US,1112288,500862,424529,182947
2022-05-18,580,Northern Mariana Islands,US,109387,45546,43344,21097
2022-05-18,84000039,Ohio,US,18091681,7450552,6879077,3598064
2022-05-18,84000040,Oklahoma,US,5958986,2821243,2274357,857123
2022-05-18,84000041,Oregon,US,7887055,3293016,2944743,1584095
2022-05-18,84000042,Pennsylvania,US,23259679,10909091,8805406,3777359
2022-05-18,630,Puerto Rico,US,7231113,3038965,2658618,1558624
2022-05-18,84000044,Rhode Island,US,2244520,1049291,878282,473334
2022-05-18,84000045,South Carolina,US,7603110,3493448,2946335,1186133
2022-05-18,84000046,South Dakota,US,1431595,680118,546730,229591
2022-05-18,84000047,Tennessee,US,10042322,4255129,3731952,1651222
2022-05-18,84000048,Texas,US,47197453,21311119,17891712,6875537
2022-05-18,84000049,Utah,US,5244739,2315773,2065312,924085
2022-05-18,84000050,Vermont,US,1425750,585467,508078,308602
2022-05-18,84070021,Veterans Health Administration,US,7475915,3461461,2955331,1156932
2022-05-18,850,Virgin Islands,US,146816,69911,56990,17910
2022-05-18,84000051,Virginia,US,16666193,7337864,6270670,2981293
2022-05-18,84000053,Washington,US,14640029,6167315,5541032,2912571
2022-05-18,84000054,West Virginia,US,2745693,1167258,1034304,475632
2022-05-18,84000055,Wisconsin,US,10389715,4191367,3826885,2160745
2022-05-18,84000056,Wyoming,US,748821,336537,295238,128017
2022-05-19,840,,US,582757136,258008907,220739345,102439617
2022-05-19,84000001,Alabama,US,6326499,3082744,2513558,901782
2022-05-19,84000002,Alaska,US,1155236,511092,457703,200361
2022-05-19,16,American Samoa,US,110341,45340,41744,23128
2022-05-19,84000004,Arizona,US,12276163,5338951,4499841,1906566
2022-05-19,84000005,Arkansas,US,4277705,2018595,1648312,658580
2022-05-19,84000006,California,US,75915185,32546548,28621605,15082982
2022-05-19,84000008,Colorado,US,10847476,4582704,4056176,2120528
2022-05-19,84000009,Connecticut,US,7710874,3421146,2835415,1472081
2022-05-19,84000010,Delaware,US,1838769,812404,676436,311277
2022-05-19,84070024,Department of Defense,US,7507956,4266053,3190364,1875
2022-05-19,84000011,District of Columbia,US,1598695,717552,550768,222977
